euclid_t_translator,3,1,cos_acc,0.88125
euclid_t_translator,3,1,cos_acc,0.728260869565
euclid_t_translator,3,1,cos_acc,0.730994152047
euclid_t_translator,3,1,cos_acc,0.96174863388
euclid_t_translator,3,1,cos_acc,0.664739884393
euclid_t_translator,3,1,cos_acc,0.868571428571
euclid_t_translator,3,1,cos_acc,0.759036144578
euclid_t_translator,3,1,cos_acc,0.87898089172
euclid_t_translator,3,1,cos_acc,0.694610778443
euclid_t_translator,3,1,cos_acc,0.888888888889
euclid_t_translator,3,1,cos_acc,0.858974358974
euclid_t_translator,3,1,cos_acc,0.817073170732
euclid_t_translator,3,1,cos_acc,0.887096774194
euclid_t_translator,3,1,cos_acc,0.736842105263
euclid_t_translator,3,1,cos_acc,0.844919786096
euclid_t_translator,3,1,cos_acc,0.753086419753
euclid_t_translator,3,1,cos_acc,0.842391304348
euclid_t_translator,3,1,cos_acc,0.766666666667
euclid_t_translator,3,1,cos_acc,0.79375
euclid_t_translator,3,1,cos_acc,0.70253164557
euclid_t_translator,3,1,cos_acc,0.92349726776
euclid_t_translator,3,1,cos_acc,0.780104712042
euclid_t_translator,3,1,cos_acc,0.704819277108
euclid_t_translator,3,1,cos_acc,0.934065934066
euclid_t_translator,3,1,cos_acc,0.917197452229
euclid_t_translator,3,1,cos_acc,0.925531914894
euclid_t_translator,3,1,cos_acc,0.878048780488
euclid_t_translator,3,1,cos_acc,0.703296703297
euclid_t_translator,3,1,cos_acc,0.861878453039
euclid_t_translator,3,1,cos_acc,0.835227272727
euclid_t_translator,3,1,cos_acc,0.864864864865
euclid_t_translator,3,1,cos_acc,0.804733727811
euclid_t_translator,3,1,cos_acc,0.859550561798
euclid_t_translator,3,3,cos_acc,0.9125
euclid_t_translator,3,3,cos_acc,0.722826086957
euclid_t_translator,3,3,cos_acc,0.760233918129
euclid_t_translator,3,3,cos_acc,0.956284153005
euclid_t_translator,3,3,cos_acc,0.647398843931
euclid_t_translator,3,3,cos_acc,0.857142857143
euclid_t_translator,3,3,cos_acc,0.765060240964
euclid_t_translator,3,3,cos_acc,0.859872611465
euclid_t_translator,3,3,cos_acc,0.688622754491
euclid_t_translator,3,3,cos_acc,0.906432748538
euclid_t_translator,3,3,cos_acc,0.865384615385
euclid_t_translator,3,3,cos_acc,0.792682926829
euclid_t_translator,3,3,cos_acc,0.870967741935
euclid_t_translator,3,3,cos_acc,0.747368421053
euclid_t_translator,3,3,cos_acc,0.844919786096
euclid_t_translator,3,3,cos_acc,0.771604938272
euclid_t_translator,3,3,cos_acc,0.842391304348
euclid_t_translator,3,3,cos_acc,0.8
euclid_t_translator,3,3,cos_acc,0.80625
euclid_t_translator,3,3,cos_acc,0.708860759494
euclid_t_translator,3,3,cos_acc,0.928961748634
euclid_t_translator,3,3,cos_acc,0.759162303665
euclid_t_translator,3,3,cos_acc,0.674698795181
euclid_t_translator,3,3,cos_acc,0.917582417582
euclid_t_translator,3,3,cos_acc,0.942675159236
euclid_t_translator,3,3,cos_acc,0.920212765957
euclid_t_translator,3,3,cos_acc,0.853658536585
euclid_t_translator,3,3,cos_acc,0.725274725275
euclid_t_translator,3,3,cos_acc,0.889502762431
euclid_t_translator,3,3,cos_acc,0.761363636364
euclid_t_translator,3,3,cos_acc,0.875675675676
euclid_t_translator,3,3,cos_acc,0.810650887574
euclid_t_translator,3,3,cos_acc,0.848314606742
euclid_t_translator,3,1,cos_acc,0.2875
euclid_t_translator,3,1,cos_acc,0.375
euclid_t_translator,3,1,cos_acc,0.304093567251
euclid_t_translator,3,1,cos_acc,0.475409836066
euclid_t_translator,3,1,cos_acc,0.364161849711
euclid_t_translator,3,1,cos_acc,0.542857142857
euclid_t_translator,3,1,cos_acc,0.355421686747
euclid_t_translator,3,1,cos_acc,0.273885350318
euclid_t_translator,3,1,cos_acc,0.233532934132
euclid_t_translator,3,1,cos_acc,0.333333333333
euclid_t_translator,3,1,cos_acc,0.384615384615
euclid_t_translator,3,1,cos_acc,0.384146341463
euclid_t_translator,3,1,cos_acc,0.521505376344
euclid_t_translator,3,1,cos_acc,0.510526315789
euclid_t_translator,3,1,cos_acc,0.486631016043
euclid_t_translator,3,1,cos_acc,0.364197530864
euclid_t_translator,3,1,cos_acc,0.440217391304
euclid_t_translator,3,1,cos_acc,0.483333333333
euclid_t_translator,3,1,cos_acc,0.41875
euclid_t_translator,3,1,cos_acc,0.392405063291
euclid_t_translator,3,1,cos_acc,0.437158469945
euclid_t_translator,3,1,cos_acc,0.397905759162
euclid_t_translator,3,1,cos_acc,0.259036144578
euclid_t_translator,3,1,cos_acc,0.406593406593
euclid_t_translator,3,1,cos_acc,0.312101910828
euclid_t_translator,3,1,cos_acc,0.420212765957
euclid_t_translator,3,1,cos_acc,0.335365853659
euclid_t_translator,3,1,cos_acc,0.510989010989
euclid_t_translator,3,1,cos_acc,0.441988950276
euclid_t_translator,3,1,cos_acc,0.380681818182
euclid_t_translator,3,1,cos_acc,0.351351351351
euclid_t_translator,3,1,cos_acc,0.272189349112
euclid_t_translator,3,1,cos_acc,0.398876404494
euclid_t_translator,3,3,cos_acc,0.2625
euclid_t_translator,3,3,cos_acc,0.298913043478
euclid_t_translator,3,3,cos_acc,0.304093567251
euclid_t_translator,3,3,cos_acc,0.377049180328
euclid_t_translator,3,3,cos_acc,0.294797687861
euclid_t_translator,3,3,cos_acc,0.525714285714
euclid_t_translator,3,3,cos_acc,0.289156626506
euclid_t_translator,3,3,cos_acc,0.267515923567
euclid_t_translator,3,3,cos_acc,0.197604790419
euclid_t_translator,3,3,cos_acc,0.280701754386
euclid_t_translator,3,3,cos_acc,0.288461538462
euclid_t_translator,3,3,cos_acc,0.396341463415
euclid_t_translator,3,3,cos_acc,0.365591397849
euclid_t_translator,3,3,cos_acc,0.357894736842
euclid_t_translator,3,3,cos_acc,0.390374331551
euclid_t_translator,3,3,cos_acc,0.296296296296
euclid_t_translator,3,3,cos_acc,0.369565217391
euclid_t_translator,3,3,cos_acc,0.272222222222
euclid_t_translator,3,3,cos_acc,0.38125
euclid_t_translator,3,3,cos_acc,0.392405063291
euclid_t_translator,3,3,cos_acc,0.355191256831
euclid_t_translator,3,3,cos_acc,0.371727748691
euclid_t_translator,3,3,cos_acc,0.265060240964
euclid_t_translator,3,3,cos_acc,0.368131868132
euclid_t_translator,3,3,cos_acc,0.292993630573
euclid_t_translator,3,3,cos_acc,0.377659574468
euclid_t_translator,3,3,cos_acc,0.310975609756
euclid_t_translator,3,3,cos_acc,0.373626373626
euclid_t_translator,3,3,cos_acc,0.331491712707
euclid_t_translator,3,3,cos_acc,0.357954545455
euclid_t_translator,3,3,cos_acc,0.351351351351
euclid_t_translator,3,3,cos_acc,0.260355029586
euclid_t_translator,3,3,cos_acc,0.365168539326
